id,sobol_block,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10
20161,e,51,76,26,38,89,64,13,19,70,95
20162,e,45,32,82,57,7,10,60,86,35,48
20163,e,98,73,23,16,67,92,41,29,79,54
20164,e,4,5,56,81,30,43,94,68,18,24
20165,e,75,100,49,37,87,62,11,8,59,84
20166,e,34,46,97,71,21,15,65,90,40,27
20167,e,78,53,2,1,52,77,26,39,90,64
20168,e,14,20,71,96,45,33,83,58,8,11
20169,e,61,86,36,49,99,74,23,17,67,93
20170,e,42,30,80,55,4,3,53,79,28,41
20171,e,91,66,15,22,72,97,47,34,85,60
20172,e,9,6,56,82,31,44,94,69,19,12
20173,e,63,88,38,25,75,50,0,0,50,75
20174,e,25,38,88,63,12,19,69,94,44,31
20175,e,82,56,6,9,60,85,34,47,98,72
20176,e,22,15,66,91,41,28,79,53,3,4
20177,e,55,80,30,42,93,68,17,23,74,99
20178,e,49,36,86,61,11,8,58,83,33,45
20179,e,96,71,20,14,64,90,39,27,77,52
20180,e,1,2,53,78,27,40,90,65,15,21
20181,e,71,97,46,34,84,59,8,12,62,87
20182,e,37,49,100,75,24,18,68,94,43,30
20183,e,81,56,5,4,54,79,29,42,92,67
20184,e,16,23,73,98,48,35,86,60,10,7
20185,e,57,83,32,45,95,70,19,13,64,89
20186,e,38,26,76,51,0,1,51,77,26,39
20187,e,89,64,14,20,70,96,45,32,83,58
20188,e,7,10,61,86,36,48,99,73,23,17
20189,e,67,92,42,29,80,55,4,6,56,81
20190,e,31,43,94,69,18,25,75,100,50,37
20191,e,88,62,12,9,59,85,34,47,97,72
20192,e,21,15,66,91,40,28,78,53,2,2
20193,e,52,77,27,40,90,65,14,21,71,96
20194,e,46,33,84,58,8,11,62,87,36,49
20195,e,99,74,24,17,68,93,43,30,81,55
20196,e,5,3,54,79,28,41,92,66,16,22
20197,e,73,98,47,35,85,60,10,6,57,82
20198,e,32,44,95,70,19,13,63,88,38,25
20199,e,76,51,0,0,51,76,26,38,89,63
20200,e,13,19,70,95,44,32,82,57,7,10
20201,e,60,85,35,48,98,73,22,16,67,92
20202,e,41,29,79,54,3,5,56,81,30,43
20203,e,93,68,18,24,74,100,49,37,87,62
20204,e,11,8,59,84,33,46,97,71,21,14
20205,e,65,90,40,27,78,52,2,3,53,78
20206,e,28,41,91,66,15,22,72,97,47,34
20207,e,85,59,9,12,63,88,37,50,100,75
20208,e,25,18,69,94,44,31,82,56,6,4
20209,e,55,80,29,42,93,67,17,23,74,99
20210,e,48,36,86,61,11,7,58,83,33,45
20211,e,96,71,20,14,64,89,39,26,77,52
20212,e,1,1,51,76,26,39,89,64,13,20
20213,e,70,95,45,32,83,57,7,10,61,86
20214,e,35,48,99,73,23,16,67,92,42,29
20215,e,80,54,4,5,56,81,31,43,94,69
20216,e,18,24,75,100,50,37,87,62,12,9
20217,e,59,84,34,46,97,72,21,15,65,91
20218,e,40,28,78,53,2,1,52,77,27,39
20219,e,90,65,14,20,71,96,46,33,84,58
20220,e,8,11,61,87,36,49,99,74,24,17
20221,e,68,93,42,30,80,55,5,3,54,79
20222,e,28,41,91,66,16,22,72,98,47,35
20223,e,85,60,9,6,57,82,31,44,95,69
20224,e,19,13,63,88,38,25,76,50,0,0
20225,e,50,76,25,38,88,63,12,19,69,94
20226,e,44,31,82,57,6,9,60,85,35,47
20227,e,98,72,22,16,66,91,41,28,79,53
20228,e,3,5,55,80,30,42,93,68,17,23
20229,e,74,99,49,36,87,61,11,8,58,83
20230,e,33,46,96,71,20,14,64,90,39,27
20231,e,77,52,1,2,53,78,27,40,91,65
20232,e,15,21,72,97,46,34,84,59,8,12
20233,e,62,87,37,49,100,75,24,18,68,94
20234,e,43,31,81,56,5,4,54,79,29,42
20235,e,92,67,16,23,73,98,48,35,86,61
20236,e,10,7,57,83,32,45,95,70,20,13
20237,e,64,89,38,26,76,51,1,1,51,77
20238,e,26,39,89,64,14,20,70,96,45,33
20239,e,83,58,7,10,61,86,36,48,99,74
20240,e,23,17,67,92,42,29,80,55,4,6
20241,e,56,81,31,44,94,69,18,25,75,100
20242,e,50,37,88,63,12,9,59,85,34,47
20243,e,97,72,21,15,66,91,40,28,78,53
20244,e,3,2,52,78,27,40,90,65,14,21
20245,e,71,96,46,33,84,59,8,11,62,87
20246,e,36,49,100,74,24,18,68,93,43,30
20247,e,81,55,5,3,54,79,29,41,92,66
20248,e,16,22,73,98,48,35,85,60,10,7
20249,e,57,82,32,44,95,70,19,13,63,89
20250,e,38,25,76,51,0,0,50,76,25,38
20251,e,88,63,13,19,69,95,44,32,82,57
20252,e,6,9,60,85,35,47,98,73,22,16
20253,e,66,92,41,28,79,54,3,5,55,80
20254,e,30,43,93,68,17,24,74,99,49,36
20255,e,87,62,11,8,58,84,33,46,96,71
20256,e,21,14,65,90,39,27,77,52,2,2
20257,e,53,78,28,40,91,65,15,21,72,97
20258,e,47,34,84,59,9,12,62,88,37,50
20259,e,100,75,24,18,69,94,43,31,81,56
20260,e,6,4,54,80,29,42,92,67,17,23
20261,e,73,99,48,35,86,61,10,7,58,83
20262,e,32,45,95,70,20,13,64,89,39,26
20263,e,77,51,1,0,51,76,26,38,89,63
20264,e,13,19,70,95,45,32,82,57,7,10
20265,e,60,86,35,48,98,73,22,16,67,92
20266,e,41,29,79,54,4,5,56,81,30,43
20267,e,93,68,18,24,75,100,49,37,87,62
20268,e,11,8,59,84,34,46,97,71,21,15
20269,e,65,90,40,27,78,52,2,1,52,77
20270,e,26,39,90,64,14,20,71,96,45,33
20271,e,83,58,7,11,61,86,36,49,99,74
20272,e,23,17,67,93,42,30,80,55,4,3
20273,e,53,78,28,41,91,66,15,22,72,97
20274,e,47,34,85,60,9,6,56,82,31,44
20275,e,94,69,19,12,63,88,37,25,75,50
20276,e,0,0,50,75,25,37,88,63,12,19
20277,e,69,94,44,31,82,56,6,9,60,85
20278,e,34,47,97,72,22,15,66,91,41,28
20279,e,78,53,3,4,55,80,30,42,93,67
20280,e,17,23,74,99,48,36,86,61,11,7
20281,e,58,83,33,45,96,71,20,14,64,90
20282,e,39,26,77,52,1,2,52,78,27,40
20283,e,90,65,15,21,71,97,46,33,84,59
20284,e,8,11,62,87,37,49,100,75,24,18
20285,e,68,93,43,30,81,56,5,4,54,79
20286,e,29,41,92,67,16,22,73,98,48,35
20287,e,86,60,10,7,57,82,32,45,95,70
20288,e,19,13,63,89,38,26,76,51,0,1
20289,e,51,76,26,39,89,64,13,20,70,95
20290,e,45,32,83,58,7,10,61,86,35,48
20291,e,99,73,23,17,67,92,42,29,80,54
20292,e,4,5,56,81,31,43,94,69,18,24
20293,e,75,100,50,37,88,62,12,9,59,84
20294,e,34,47,97,72,21,15,65,91,40,28
20295,e,78,53,2,2,52,77,27,39,90,65
20296,e,14,20,71,96,46,33,84,58,8,11
20297,e,62,87,36,49,99,74,24,17,68,93
20298,e,43,30,80,55,5,3,54,79,28,41
20299,e,91,66,16,22,73,98,47,35,85,60
20300,e,9,6,57,82,32,44,95,69,19,13
20301,e,63,88,38,25,76,50,0,0,51,76
20302,e,25,38,89,63,13,19,70,95,44,32
20303,e,82,57,6,10,60,85,35,47,98,73
20304,e,22,16,66,92,41,29,79,54,3,5
20305,e,55,81,30,43,93,68,18,24,74,100
20306,e,49,36,87,62,11,8,59,84,33,46
20307,e,96,71,21,14,65,90,40,27,77,52
20308,e,2,3,53,78,28,40,91,66,15,21
20309,e,72,97,47,34,85,59,9,12,62,88
20310,e,37,50,100,75,25,18,69,94,44,31
20311,e,81,56,6,4,55,80,29,42,92,67
20312,e,17,23,74,99,48,36,86,61,10,7
20313,e,58,83,33,45,96,70,20,14,64,89
20314,e,39,26,77,51,1,1,51,76,26,38
20315,e,89,64,13,19,70,95,45,32,83,57
20316,e,7,10,61,86,35,48,98,73,23,16
20317,e,67,92,42,29,79,54,4,5,56,81
20318,e,31,43,94,68,18,24,75,100,49,37
20319,e,87,62,12,8,59,84,34,46,97,72
20320,e,21,15,65,90,40,27,78,53,2,1
20321,e,52,77,27,39,90,64,14,20,71,96
20322,e,46,33,83,58,8,11,61,87,36,49
20323,e,99,74,23,17,68,93,42,30,80,55
20324,e,5,3,53,79,28,41,91,66,16,22
20325,e,72,98,47,34,85,60,9,6,57,82
20326,e,31,44,94,69,19,12,63,88,38,25
20327,e,76,50,0,0,50,76,25,38,88,63
20328,e,12,19,69,95,44,31,82,57,6,9
20329,e,60,85,35,47,98,72,22,16,66,91
20330,e,41,28,79,54,3,5,55,80,30,42
20331,e,93,68,17,24,74,99,49,36,87,61
20332,e,11,8,58,83,33,46,96,71,20,14
20333,e,65,90,39,27,77,52,1,2,53,78
20334,e,27,40,91,65,15,21,72,97,46,34
20335,e,84,59,9,12,62,87,37,50,100,75
20336,e,24,18,69,94,43,31,81,56,5,4
20337,e,54,80,29,42,92,67,16,23,73,98
20338,e,48,35,86,61,10,7,57,83,32,45
20339,e,95,70,20,13,64,89,39,26,76,51
20340,e,1,1,52,77,26,39,89,64,14,20
20341,e,70,96,45,33,83,58,7,11,61,86
20342,e,36,48,99,74,23,17,67,93,42,29
20343,e,80,55,4,6,56,82,31,44,94,69
20344,e,18,25,75,100,50,37,88,63,12,9
20345,e,59,85,34,47,97,72,22,15,66,91
20346,e,40,28,78,53,3,2,52,78,27,40
20347,e,90,65,14,21,71,97,46,33,84,59
20348,e,8,11,62,87,37,49,100,74,24,18
20349,e,68,93,43,30,81,55,5,3,54,79
20350,e,29,41,92,67,16,22,73,98,48,35
20351,e,85,60,10,7,57,82,32,44,95,70
20352,e,19,13,63,89,38,26,76,51,0,0
20353,e,51,76,25,38,88,63,13,19,69,95
20354,e,44,32,82,57,6,10,60,85,35,47
20355,e,98,73,22,16,66,92,41,28,79,54
20356,e,3,5,55,81,30,43,93,68,17,24
20357,e,74,99,49,36,87,62,11,8,58,84
20358,e,33,46,96,71,21,14,65,90,40,27
20359,e,77,52,2,2,53,78,28,40,91,66
20360,e,15,21,72,97,47,34,84,59,9,12
20361,e,62,88,37,50,100,75,25,18,69,94
20362,e,43,31,81,56,6,4,55,80,29,42
20363,e,92,67,17,23,73,99,48,36,86,61
20364,e,10,7,58,83,32,45,96,70,20,13
20365,e,64,89,39,26,77,51,1,0,51,76
20366,e,26,38,89,64,13,19,70,95,45,32
20367,e,83,57,7,10,60,86,35,48,98,73
20368,e,23,16,67,92,41,29,79,54,4,5
20369,e,56,81,30,43,94,68,18,24,75,100
20370,e,49,37,87,62,12,8,59,84,34,46
20371,e,97,71,21,15,65,90,40,27,78,53
20372,e,2,1,52,77,26,39,90,64,14,20
20373,e,71,96,45,33,83,58,8,11,61,86
20374,e,36,49,99,74,23,17,68,93,42,30
20375,e,80,55,4,3,53,79,28,41,91,66
20376,e,15,22,72,97,47,34,85,60,9,6
20377,e,56,82,31,44,94,69,19,12,63,88
20378,e,38,25,75,50,0,0,50,75,25,37
20379,e,88,63,12,19,69,94,44,31,82,56
20380,e,6,9,60,85,34,47,97,72,22,15
20381,e,66,91,41,28,79,53,3,4,55,80
20382,e,30,42,93,67,17,23,74,99,49,36
20383,e,86,61,11,8,58,83,33,45,96,71
20384,e,20,14,64,90,39,26,77,52,1,2
20385,e,52,78,27,40,90,65,15,21,71,97
20386,e,46,34,84,59,8,11,62,87,37,49
20387,e,100,75,24,18,68,94,43,30,81,56
20388,e,5,4,54,79,29,41,92,67,16,23
20389,e,73,98,48,35,86,60,10,7,57,82
20390,e,32,45,95,70,19,13,64,89,38,26
20391,e,76,51,0,1,51,77,26,39,89,64
20392,e,13,20,70,95,45,32,83,58,7,10
20393,e,61,86,36,48,99,73,23,17,67,92
20394,e,42,29,80,54,4,6,56,81,31,43
20395,e,94,69,18,24,75,100,50,37,88,62
20396,e,12,9,59,84,34,47,97,72,21,15
20397,e,65,91,40,28,78,53,2,2,52,77
20398,e,27,39,90,65,14,21,71,96,46,33
20399,e,84,58,8,11,62,87,36,49,99,74
20400,e,24,17,68,93,43,30,80,55,5,3
20401,e,54,79,28,41,92,66,16,22,73,98
20402,e,47,35,85,60,9,6,57,82,32,44
20403,e,95,69,19,13,63,88,38,25,76,51
20404,e,0,0,51,76,25,38,89,63,13,19
20405,e,70,95,44,32,82,57,7,10,60,85
20406,e,35,48,98,73,22,16,66,92,41,29
20407,e,79,54,3,5,55,81,30,43,93,68
20408,e,18,24,74,100,49,37,87,62,11,8
20409,e,59,84,33,46,96,71,21,14,65,90
20410,e,40,27,78,52,2,3,53,78,28,40
20411,e,91,66,15,22,72,97,47,34,85,59
20412,e,9,12,63,88,37,50,100,75,25,18
20413,e,69,94,44,31,81,56,6,4,55,80
20414,e,29,42,93,67,17,23,74,99,48,36
20415,e,86,61,10,7,58,83,33,45,96,70
20416,e,20,14,64,89,39,26,77,51,1,1
20417,e,51,76,26,38,89,64,13,20,70,95
20418,e,45,32,83,57,7,10,61,86,35,48
20419,e,98,73,23,16,67,92,42,29,79,54
20420,e,4,5,56,81,31,43,94,68,18,24
20421,e,75,100,50,37,87,62,12,8,59,84
20422,e,34,46,97,72,21,15,65,91,40,27
20423,e,78,53,2,1,52,77,27,39,90,65
20424,e,14,20,71,96,46,33,83,58,8,11
20425,e,61,87,36,49,99,74,23,17,68,93
20426,e,42,30,80,55,5,3,53,79,28,41
20427,e,91,66,16,22,72,98,47,35,85,60
20428,e,9,6,57,82,31,44,94,69,19,12
20429,e,63,88,38,25,76,50,0,0,50,75
20430,e,25,38,88,63,12,19,69,94,44,31
20431,e,82,57,6,9,60,85,34,47,98,72
20432,e,22,15,66,91,41,28,79,53,3,4
20433,e,55,80,30,42,93,68,17,23,74,99
20434,e,49,36,87,61,11,8,58,83,33,45
20435,e,96,71,20,14,64,90,39,27,77,52
20436,e,1,2,53,78,27,40,90,65,15,21
20437,e,72,97,46,34,84,59,8,12,62,87
20438,e,37,49,100,75,24,18,68,94,43,30
20439,e,81,56,5,4,54,79,29,42,92,67
20440,e,16,23,73,98,48,35,86,60,10,7
20441,e,57,83,32,45,95,70,19,13,64,89
20442,e,38,26,76,51,1,1,51,77,26,39
20443,e,89,64,14,20,70,96,45,32,83,58
20444,e,7,10,61,86,36,48,99,73,23,17
20445,e,67,92,42,29,80,55,4,6,56,81
20446,e,31,44,94,69,18,25,75,100,50,37
20447,e,88,62,12,9,59,85,34,47,97,72
20448,e,21,15,66,91,40,28,78,53,2,2
20449,e,52,77,27,40,90,65,14,21,71,96
20450,e,46,33,84,58,8,11,62,87,36,49
20451,e,100,74,24,17,68,93,43,30,81,55
20452,e,5,3,54,79,29,41,92,66,16,22
20453,e,73,98,47,35,85,60,10,6,57,82
20454,e,32,44,95,70,19,13,63,88,38,25
20455,e,76,51,0,0,50,76,25,38,88,63
20456,e,13,19,69,95,44,31,82,57,6,9
20457,e,60,85,35,47,98,72,22,16,66,91
20458,e,41,28,79,54,3,5,55,80,30,43
20459,e,93,68,17,24,74,99,49,36,87,61
20460,e,11,8,58,84,33,46,96,71,20,14
20461,e,65,90,39,27,77,52,1,2,53,78
20462,e,28,40,91,65,15,21,72,97,46,34
20463,e,84,59,9,12,62,87,37,50,100,75
20464,e,24,18,69,94,43,31,81,56,5,4
20465,e,54,80,29,42,92,67,16,23,73,99
20466,e,48,35,86,61,10,7,58,83,32,45
20467,e,95,70,20,13,64,89,39,26,76,51
20468,e,1,0,51,76,26,38,89,63,13,19
20469,e,70,95,44,32,82,57,7,10,60,86
20470,e,35,48,98,73,22,16,67,92,41,29
20471,e,79,54,3,5,56,81,30,43,93,68
20472,e,18,24,74,100,49,37,87,62,11,8
20473,e,59,84,33,46,97,71,21,15,65,90
20474,e,40,27,78,52,2,1,52,77,26,39
20475,e,89,64,14,20,71,96,45,33,83,58
20476,e,7,11,61,86,36,48,99,74,23,17
20477,e,67,93,42,30,80,55,4,3,53,78
20478,e,28,41,91,66,15,22,72,97,47,34
20479,e,85,59,9,6,56,82,31,44,94,69
20480,e,18,12,63,88,37,25,75,50,0,0
20481,e,50,75,25,37,88,63,12,18,69,94
20482,e,44,31,82,56,6,9,59,85,34,47
20483,e,97,72,22,15,66,91,41,28,78,53
20484,e,3,4,55,80,30,42,93,67,17,23
20485,e,74,99,48,36,86,61,11,7,58,83
20486,e,33,45,96,71,20,14,64,89,39,26
20487,e,77,52,1,2,52,78,27,40,90,65
20488,e,15,21,71,97,46,33,84,59,8,11
20489,e,62,87,37,49,100,74,24,18,68,93
20490,e,43,30,81,56,5,3,54,79,29,41
20491,e,92,67,16,22,73,98,48,35,86,60
20492,e,10,7,57,82,32,44,95,70,19,13
20493,e,63,89,38,26,76,51,0,1,51,76
20494,e,26,39,89,64,13,20,70,95,45,32
20495,e,83,58,7,10,61,86,35,48,99,73
20496,e,23,16,67,92,42,29,80,54,4,5
20497,e,56,81,31,43,94,69,18,24,75,100
20498,e,50,37,87,62,12,9,59,84,34,46
20499,e,97,72,21,15,65,91,40,28,78,53
20500,e,2,2,52,77,27,39,90,65,14,20
20501,e,71,96,46,33,84,58,8,11,61,87
20502,e,36,49,99,74,24,17,68,93,43,30
20503,e,80,55,5,3,54,79,28,41,91,66
20504,e,16,22,73,98,47,35,85,60,9,6
20505,e,57,82,31,44,95,69,19,13,63,88
20506,e,38,25,76,50,0,0,51,76,25,38
20507,e,88,63,13,19,70,95,44,32,82,57
20508,e,6,10,60,85,35,47,98,73,22,16
20509,e,66,92,41,29,79,54,3,5,55,81
20510,e,30,43,93,68,17,24,74,100,49,36
20511,e,87,62,11,8,59,84,33,46,96,71
20512,e,21,14,65,90,40,27,77,52,2,2
20513,e,53,78,28,40,91,66,15,21,72,97
20514,e,47,34,85,59,9,12,62,88,37,50
20515,e,100,75,25,18,69,94,44,31,81,56
20516,e,6,4,55,80,29,42,92,67,17,23
20517,e,73,99,48,36,86,61,10,7,58,83
20518,e,32,45,96,70,20,14,64,89,39,26
20519,e,77,51,1,1,51,76,26,38,89,64
20520,e,13,19,70,95,45,32,83,57,7,10
20521,e,60,86,35,48,98,73,23,16,67,92
20522,e,42,29,79,54,4,5,56,81,30,43
20523,e,94,68,18,24,75,100,49,37,87,62
20524,e,12,8,59,84,34,46,97,72,21,15
20525,e,65,90,40,27,78,53,2,1,52,77
20526,e,27,39,90,64,14,20,71,96,45,33
20527,e,83,58,8,11,61,87,36,49,99,74
20528,e,23,17,68,93,42,30,80,55,4,3
20529,e,53,79,28,41,91,66,16,22,72,98
20530,e,47,34,85,60,9,6,57,82,31,44
20531,e,94,69,19,12,63,88,38,25,75,50
20532,e,0,0,50,76,25,38,88,63,12,19
20533,e,69,94,44,31,82,57,6,9,60,85
20534,e,35,47,98,72,22,16,66,91,41,28
20535,e,79,53,3,5,55,80,30,42,93,68
20536,e,17,23,74,99,49,36,87,61,11,8
20537,e,58,83,33,46,96,71,20,14,65,90
20538,e,39,27,77,52,1,2,53,78,27,40
20539,e,91,65,15,21,72,97,46,34,84,59
20540,e,9,12,62,87,37,50,100,75,24,18
20541,e,68,94,43,31,81,56,5,4,54,80
20542,e,29,42,92,67,16,23,73,98,48,35
20543,e,86,61,10,7,57,83,32,45,95,70
20544,e,20,13,64,89,38,26,76,51,1,1
20545,e,51,77,26,39,89,64,14,20,70,96
20546,e,45,33,83,58,7,10,61,86,36,48
20547,e,99,74,23,17,67,93,42,29,80,55
20548,e,4,6,56,81,31,44,94,69,18,25
20549,e,75,100,50,37,88,63,12,9,59,85
20550,e,34,47,97,72,22,15,66,91,40,28
20551,e,78,53,3,2,52,78,27,40,90,65
20552,e,14,21,71,96,46,33,84,59,8,11
20553,e,62,87,37,49,100,74,24,18,68,93
20554,e,43,30,81,55,5,3,54,79,29,41
20555,e,92,66,16,22,73,98,48,35,85,60
20556,e,10,7,57,82,32,44,95,70,19,13
